,filename,entry number,composition,OH_length 1,OH_length 2,OO_length,OOH angle 1,OOH angle 2,OH_length 1b,OH_length 2b,OO_lengthb,OOH angle 1b,OOH angle 2b,bulk_id,miller_index,nads,traj_id,bulk_symbols,slab_sid,ads_symbols,y_relaxed,natoms,nads2,adsorption_energy
9928,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,768,HO52V2Zr23,1.8642206093048188,0.9825600927542267,1.4260793335010173,31.291836020162275,99.78327423365872,,,,,,mp-766222,"(1, 1, 1)",1,Zr11VO24_mp-766222_UNLaTwYyDM_46rFsFFz5z,Zr11V1O24,79023,HO2,-706.27897749,78,1,3.348801529999971
29784,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,777,HO68Tl36W6,1.8828851088732643,0.9843157730408745,1.4581865164987966,31.084707614322234,99.02031167162772,,,,,,mp-754164,"(0, 0, 1)",1,Tl6WO12_mp-754164_wKvz6Qt4Yf_HOCirKdov9,Tl18W3O36,20986,HO2,-564.45034499,111,1,4.224532579999984
34800,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,780,HO41Sb7Zn22,8.074759283789286,9.291574029778472,1.234395684327694,169.60768896550314,9.019107501217318,,,,,,mp-1215862,"(1, 0, 0)",1,Zn7-SbO6-2_mp-1215862_VJDHqpxLjk_IAKQH3HxBG,Zn14Sb4O24,25311,HO2,-347.71955534,71,1,2.357758140000012
7258,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,784,HCu14Mg46O62,1.9538046269683493,0.9770288563617253,1.5373312823799172,29.544990175453727,99.5690642120676,,,,,,mp-1099249,"(2, 1, 1)",1,Mg3CuO4_mp-1099249_7gEU9fZcn5_NcAETWiGmv,Mg3Cu1O4,14568,HO2,-671.31315797,123,1,1.3361311699999554
12999,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,838,HFe28Mn6O44,12.229446172286654,0.9943143145829207,11.450978184481752,2.9953490363763606,140.006357782519,,,,,,mp-1221814,"(1, 0, 1)",1,MnFe5O8_mp-1221814_BkmOFeiUSY_zK0rWEl4iC,Mn3Fe15O24,12362,HO2,-520.25370719,79,1,-0.1163056499999903
17538,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,842,HCu14O36Sc14,10.89877030753043,10.88494267460007,1.318370022804522,85.93062529026925,87.13032996005502,,,,,,mp-1219443,"(1, 2, -2)",1,Sc2Cu2O5_mp-1219443_dEcpcJaX3P_y4PL3JLYhD,Sc2Cu2O5,15081,HO2,-449.15020716,65,1,2.4116590600000016
32949,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,877,HO56Si16Ti16,2.727421621993711,0.9701222664921657,2.7001592794239415,20.584718929554253,81.29205777787064,,,,,,mp-1101756,"(0, 0, 1)",1,TiSiO4_mp-1101756_zVZjRmjJyJ_1yULxT6m8z,Ti4Si4O16,15224,HO2,-710.79481127,89,1,-4.249779379999925
44856,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,889,HNb44O44,3.3701923551304986,0.984519163646688,2.387896239560439,1.3355298774833424,175.42378271529194,,,,,,mp-2311,"(2, 2, 1)",1,123212059559_NbO_mp-2311_pajfRdmEUi_3ZNmmqt5KY,Nb3O3,42097,HO2,-803.50235139,89,1,-5.42036452999989
28408,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,913,HO42Rh16Sc16,3.4436400321447262,0.9715879607580332,3.3859845839470566,16.32894511556645,85.20302015823368,,,,,,mp-1196890,"(1, 0, 0)",1,ScRhO3_mp-1196890_UUFgTZnoy3_dzTC37viqn,Sc8Rh8O24,1314,HO2,-563.93194378,75,1,-2.6159435099999406
39182,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,922,HAl6Mg12O30,2.075044961761419,0.9749283735884999,1.7272755612888726,27.837302239775806,96.33879931917825,,,,,,mp-1222192,"(0, 1, -1)",1,Mg2AlO6_mp-1222192_Unvfa25VHG_wPrIBhx7j9,Mg2Al1O6,40603,HO2,-271.27797718,49,1,4.616179189999993
13166,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,934,HLi36O36Rb36,4.095444815824779,0.9674317645717395,3.271483708526839,7.941899925918445,144.2031903752098,,,,,,mp-28545,"(0, 1, 2)",1,RbLiO_mp-28545_YEH64AgKYG_xzB7YODrHw,Rb4Li4O4,37015,HO2,-425.31157524,109,1,-1.4996423500000198
20003,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,989,HGe24Mo12O72,1.907222496935785,0.9799832695498081,1.4806005923906445,30.43774146578025,99.62005505362121,,,,,,mvc-8370,"(1, 1, -1)",1,Ge2MoO6_mvc-8370_zy3o4O1Ac4_BGNgocYcEx,Ge8Mo4O24,26283,HO2,-714.97454804,109,1,1.714579120000078
5151,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,1043,HIr12O42Pt12,2.0720710293112976,0.9901313515365533,2.994315877430923,8.295245832459674,17.57330606263122,,,,,,IrPtO4-rutile,"(2, 1, 3)",1,IrPtO4_IrPtO4-rutile_sxZCKfkFwE_S81JUCwRXL,Ir1Pt1O4,13665,HO2,-410.3868634,67,1,3.618157109999995
25125,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,1065,HO40Sn6Ta12,4.558868123576879,9.390651915894498,7.431779038133646,100.34633233477335,28.527147248521075,,,,,,mp-27553,"(2, 0, -1)",1,Ta2SnO7_mp-27553_On4uG28vRh_080gRJuwMV,Ta8Sn4O28,35645,HO2,-496.35822087,59,1,-4.969258830000033
34459,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0011.lmdb,1097,HCo22O72Se24,9.024386020936486,14.30749653320571,6.9149460763605965,127.19462002835381,30.161779389122977,,,,,,mp-22616,"(1, 1, 1)",1,CoSeO3_mp-22616_rZIWxKG0W1_WZVR0lfPSu,Co4Se4O12,7425,HO2,-653.36607427,119,1,2.4265270200000053
36205,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,1,HBi32Mg16O64,1.9130353534485378,0.9769981002457607,1.491692237181899,30.247228467690537,99.47925156947161,,,,,,mvc-7302,"(2, 1, 0)",1,Mg-BiO2-2_mvc-7302_0K7vQ1BOMg_6dhPVtXDZM,Mg4Bi8O16,19898,HO2,-632.90664964,113,1,2.054412879999997
2575,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,7,HAg16O18Rb16,1.9041845155753039,0.9786466798216863,1.5053414381222618,30.606323070954208,97.84406334550822,,,,,,mp-8603,"(1, 0, 0)",1,RbAgO_mp-8603_oXIfYb2BU8_SrSc0M3A4X,Rb8Ag8O8,80063,HO2,-176.69281285,51,1,2.4999550600000155
20762,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,17,HK22O68Ta24,4.332239269443,11.938702994431697,11.637302946807042,83.3581022679828,21.127102715380996,,,,,,mp-3614,"(3, 3, 1)",1,KTaO3_mp-3614_ZbnymbyOfI_jindHg5pff,K1Ta1O3,18946,HO2,-922.24782475,115,1,-4.6186758499999065
6572,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,33,HCo12O68Ta24,8.220855019768777,10.583690705587086,8.117090469210329,80.74887412845622,50.05351500041001,,,,,,mp-31517,"(1, 1, 0)",1,Ta2CoO6_mp-31517_d2rq5TYZcC_N7MxGTfY4L,Ta4Co2O12,38280,HO2,-917.11350715,105,1,4.81294691999997
44997,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,52,HO44Ru10W12,2.6594017616568753,8.716756098924888,9.04211704357761,74.50234768432703,17.097468186708664,,,,,,RuWO4-rutile,"(2, 0, 1)",1,123212059559_RuWO4_RuWO4-rutile_3fLYjD1xwd_tNhjjq1l8D,Ru1W1O4,44650,HO2,-483.10363733,67,1,-1.9580661500000112
10167,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,98,HMn24O64Tl24,1.9297139249372133,0.9878165793831714,1.4655123517226043,30.051277476873317,101.96597299622731,,,,,,mp-768374,"(1, 1, 0)",1,MnTlO3_mp-768374_CXz45t2wlb_OG6ulWWZb2,Mn6Tl6O18,37388,HO2,-662.31453914,113,1,3.5597545399999966
72467,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,134,HCr16O90Si28,7.364616650895548,0.9850733697520636,8.270966063838118,2.8330970370562887,21.686303220928444,,,,,,mp-25238,"(1, 0, -2)",1,Cr-SiO3-2_mp-25238_LzpubrNogL_uWAZKX3sbP,Cr4Si8O24,81067,HO2,-995.77209353,135,1,5.310868660000008
12976,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,141,HAl24Lu24O64,3.0912567089989174,0.9723065048863784,2.975197644013565,18.316186763719596,87.60954705766137,,,,,,mp-755358,"(3, -1, 0)",1,LuAlO3_mp-755358_65EFKTCMxt_D3gxDoSY8J,Lu2Al2O6,26128,HO2,-854.87772721,113,1,-5.760712669999951
25791,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,154,HCu44Ni8O50,1.8645781299008115,0.9864290483507032,1.3988445007396246,31.23476999601617,101.4288931066277,,,,,,mp-1147668,"(1, 1, 0)",1,Cu6NiO6_mp-1147668_L7wwGJJ7jS_OSPPDv5MtN,Cu24Ni4O24,3075,HO2,-475.72101669,103,1,3.5317563599999997
18108,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,163,HO62Sr4V40,1.9140056070081897,0.9788173076683379,1.4818326078769057,30.22835016966844,100.1157940539143,,,,,,mp-19509,"(1, 0, 0)",1,SrV10O15_mp-19509_uXwfjrA8Xy_pjCo96LLsj,Sr4V40O60,27404,HO2,-806.01986801,107,1,2.3500726000000007
39493,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,177,HAu16Cr16O58,1.8862200650503904,0.9833790804648002,1.42611362657406,30.72818589607862,101.45414959932425,,,,,,CrAuO4-rutile,"(1, 0, 1)",1,CrAuO4_CrAuO4-rutile_BsUhag1Eem_PRcEe2WjjQ,Cr1Au1O4,28338,HO2,-513.27397209,91,1,3.6331930099999816
31261,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,211,HCo8Mn12O32,1.883071731109684,0.9813199889597477,1.4507250047902536,30.91190682329795,99.67214783334099,,,,,,mp-504423,"(1, 0, 0)",1,Mn3-CoO4-2_mp-504423_m7Na5ncOsQ_HfCP7knin5,Mn6Co4O16,11335,HO2,-351.96817748,53,1,3.5301436599999896
27659,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,289,HAl16Fe20O58,3.0011698813104357,12.552581777054959,9.876736648836344,149.36686035705722,6.9974189266158175,,,,,,mp-1178577,"(1, 0, 1)",1,AlFeO3_mp-1178577_iL6s8hI5J3_1dnoHPHOj8,Al6Fe6O18,24497,HO2,-641.66379744,95,1,6.67325659999997
45728,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,293,HAg20O36Tl24,6.931730350210655,7.985458130686898,1.2823516204603054,142.3421382536048,32.02756617315426,,,,,,mp-997010,"(2, -1, 2)",1,414325470_TlAgO2_mp-997010_j4Ckw9m1Q9_944qjhylvm,Tl2Ag2O4,45604,HO2,-316.33062752,81,1,6.118665149999995
38964,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,326,HHf20O66Ti16,8.67848702980018,0.9698576702389755,9.36127396505689,4.379485273926123,43.10231141438706,,,,,,mp-753197,"(1, 0, 1)",1,HfTiO4_mp-753197_x3FsblGHom_H2N8eRVCWJ,Hf4Ti4O16,36,HO2,-956.11364137,103,1,-3.908400000000004
19534,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,339,HMn12Nb4O34,9.700267338837367,10.133273757062693,1.4896461972820885,102.73142967426355,69.02444681633459,,,,,,mp-1176463,"(0, 1, 0)",1,Mn3NbO8_mp-1176463_Srr1mlYdfY_QU9rWn7QkE,Mn12Nb4O32,6708,HO2,-373.54066518,51,1,4.098661159999974
327,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,342,HCa16O44Se16,14.252008008134823,12.22796826941908,3.5245907351601122,48.91811095576042,118.53332380598673,,,,,,mp-557997,"(1, 0, -2)",1,CaSeO3_mp-557997_s49J0TPhRE_rjJLjTIMs1,Ca4Se4O12,827,HO2,-442.65441504,77,1,-0.0710257400000138
10362,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,363,HFe8O48Ta16,2.048777650420757,1.0167554731292474,1.4764558201119249,27.961421396564823,109.12708263603763,,,,,,mp-31755,"(1, 1, 0)",1,Ta2FeO6_mp-31755_VNGJ94s47s_6UQibVysQJ,Ta4Fe2O12,12769,HO2,-646.26583334,73,1,1.7260094300000013
19448,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,377,HO58Ta16Y12,8.052997627000709,0.9793600654711644,7.6616175745329596,6.552078918047196,110.23809467298527,,,,,,mp-5377,"(1, 1, 0)",1,YTaO4_mp-5377_U3a1db2Hgr_YHzNC7J1yZ,Y2Ta2O8,27354,HO2,-812.18611043,87,1,1.176326890000066
41043,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,381,HCa10O42Sr34,3.6672573341951877,0.9707343403566373,3.6827204323076113,15.176907047894959,81.50682152147505,,,,,,mp-1079940,"(2, 1, 1)",1,90423983530393683854_Sr3CaO4_mp-1079940_iHVzqaucVl_DPD4gN9vWq,Sr3Ca1O4,45928,HO2,-502.04093831,87,1,-4.314101620000006
70746,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,383,HCo36Cu10O66,1.8584271860090165,0.9815087274285348,1.4196224132823505,31.35967297754662,99.81531910365321,,,,,,mp-767737,"(0, 1, 0)",1,Co9Cu3O16_mp-767737_kuV6XcHPfK_boFf0GhEjs,Co18Cu6O32,70222,HO2,-649.49035088,113,1,4.796266040000003
27953,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,401,HMn8O34Ti8,9.487625175014584,1.0097321255803717,9.610999054817864,6.015878155181665,79.98357039553996,,,,,,mp-775296,"(1, 0, 0)",1,TiMnO4_mp-775296_rVQgnwzqwx_aQAgVSEuru,Ti2Mn2O8,3330,HO2,-392.74344633,51,1,4.382584470000008
30101,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,403,HMg48O46,1.9188140707131678,0.9781634575423886,1.4985157444388204,30.192708355526907,99.41367008940587,,,,,,mp-549706,"(3, -1, 0)",1,MgO_mp-549706_1q0NywzQ1Z_euiPjZsIiX,Mg2O2,20558,HO2,-522.11430809,95,1,1.3047795399999949
17303,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,453,HO74Pd38,1.8828984377482527,0.9847358507812077,1.4170418947312404,30.80107384445689,101.73460530269087,,,,,,mp-1018886,"(2, 2, 1)",1,PdO2_mp-1018886_OrLKd3FcZf_6WHErrv10Y,Pd2O4,81261,HO2,-596.23419195,113,1,4.88564608000004
42241,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,462,HCu10O44Sb10,10.777637703004963,10.363344670692245,1.432376048405935,69.50491560141212,103.05629828794015,,,,,,CuSbO4-rutile,"(2, 1, 1)",1,90423983530393683854_CuSbO4_CuSbO4-rutile_6I6JCkDt4N_v9yL81EDhi,Cu1Sb1O4,41435,HO2,-341.02286681,65,1,4.239406530000021
36310,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,485,HHg24Mo12O48,1.9063800124898322,0.9969303118539945,1.4442658824141392,30.8743647288077,101.10227136439482,,,,,,mp-558802,"(0, 0, 1)",1,Hg2MoO4_mp-558802_zFOimpn4WC_upyKPqdrkM,Hg8Mo4O16,11888,HO2,-414.57932987,85,1,4.615458110000045
22336,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,496,HO48Pt8Sr30,1.7812800003391487,6.112395620644281,4.582722414710958,143.87411934233185,9.893101572427335,,,,,,mp-4598,"(1, 0, 1)",1,Sr4PtO6_mp-4598_gGHOsFghTb_mDLjRFGNKp,Sr24Pt6O36,30564,HO2,-520.69095025,87,1,3.494894819999981
26829,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,501,HO32Sr32,11.12705555090499,0.9730892500476338,10.76440868899894,4.728717343792042,109.49679234216563,,,,,,mp-754824,"(1, 0, 1)",1,SrO_mp-754824_FOCH7wkNiR_77w0BO8daj,Sr2O2,250,HO2,-370.61952578,65,1,-0.7921232899999815
2540,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,523,HMg8O58Zn48,1.8627346415937842,0.9866334519738966,1.3749937214280823,31.084469427870218,102.8999614099511,,,,,,mp-1210610,"(1, 1, 0)",1,MgZn7O8_mp-1210610_EhJWZYtvR8_nj1v1vBKnI,Mg1Zn7O8,38183,HO2,-521.71784767,115,1,4.381024140000047
69360,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,542,HHf54O110,2.3375655658915866,0.9695010261925999,2.489487292801557,22.894359708454438,69.71814597953696,,,,,,mp-1018721,"(3, 0, 1)",1,HfO2_mp-1018721_WF2II212SU_HOj5GmhULN,Hf2O4,77702,HO2,-1633.23729423,165,1,3.608675249999944
17991,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,549,HBi24O72Sc24,1.9225758727339177,0.9788537786535586,1.4937246571585112,30.094536016762447,99.98278511967531,,,,,,mp-756205,"(1, 3, 0)",1,ScBiO3_mp-756205_JoNonWABcZ_TPE1Q8wSO9,Sc4Bi4O12,27258,HO2,-866.58844482,121,1,3.551278370000002
77186,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,564,HAl24O68Y22,8.9932204646948,0.9712655567668534,8.728560148101296,6.046163279378909,102.76683859022272,,,,,,mp-756214,"(0, 0, 1)",1,YAlO3_mp-756214_2bDZ4Kh0tc_sxzt49BztN,Y6Al6O18,71755,HO2,-933.68266714,115,1,-3.943448090000036
41687,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,573,H2K12O34Y12,4.185651018265508,0.9692714989668731,4.1372266975998135,13.358983530855028,86.16471533355293,10.895720603417447,7.091926068425172,4.1372266975998135,150.96054786225312,18.41818094006451,mp-1184945,"(1, 1, 0)",2,90423983570956_KYO3_mp-1184945_sEpSWFtQiE_omXMz0ubaE,K1Y1O3,45654,HO2,-384.18284018,60,2,2.456897164999983
40440,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,575,HMn8Nb24O42,13.0444521142022,2.5322630874233854,10.962585258763074,6.911285479062804,141.6934726176616,,,,,,mp-29876,"(0, 1, 0)",1,MnNb3O6_mp-29876_UJ8gTUSlYy_jUbp0wslp1,Mn4Nb12O24,1960,HO2,-648.9239244,75,1,-5.713238980000003
6791,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,577,HAu8Li24O24,1.9585982769536001,0.9837038775729761,1.4952908344054454,29.373566855480405,102.41636795760972,,,,,,mp-7471,"(1, 0, 0)",1,Li3AuO3_mp-7471_2NZwXOoIck_SCMo8TdrmG,Li12Au4O12,6501,HO2,-266.15121141,57,1,2.274236160000012
26441,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,600,HAl32O66Zn16,3.12428326593765,2.941141056751395,1.5178379054554338,68.8977635542351,82.32123297378381,,,,,,mp-34210,"(0, 0, 1)",1,Al2ZnO4_mp-34210_We0gPYbjvo_Ys6rxaTX5u,Al8Zn4O16,34880,HO2,-735.56125777,115,1,2.773192030000043
40013,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,607,HHf40O78,9.64789817322026,0.9745527425928867,9.042924234660639,4.688025811833963,125.99048523455187,,,,,,mp-352,"(1, 2, 2)",1,HfO2_mp-352_jWoT5ZuQaB_8rlBnXioQg,Hf4O8,40138,HO2,-1182.34919639,119,1,-5.003169820000128
17446,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,614,HO36Ti24,6.263680452381516,0.9807509380380008,6.936906118180245,6.202147233203334,43.62919456468083,,,,,,mp-1147,"(1, 0, 0)",1,Ti3O5_mp-1147_ivOsnxE8zy_ZqECllbgAX,Ti12O20,20212,HO2,-530.00765053,61,1,-6.027648079999981
11860,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,619,HMn20O32Sn4,1.9248692289751452,0.9815399159983733,1.4835065537854348,30.069664224553012,100.70406793325701,,,,,,mp-1221361,"(1, 0, 0)",1,Mn5SnO8_mp-1221361_F6UxaDIkSG_2tmB1Qa004,Mn10Sn2O16,28960,HO2,-402.59770039,57,1,3.009109999999989
27342,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,684,HGe8O28Rb24,2.304006671469399,0.9774854088743367,2.4847861250428824,23.160616222939673,67.98126709415071,,,,,,mp-18224,"(0, 1, 0)",1,Rb6Ge2O7_mp-18224_NfFtN0g0kI_sEEOYsRgo8,Rb12Ge4O14,11244,HO2,-295.5253685,61,1,0.9149419499999816
45144,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,687,HAu16O44Zn12,1.7838152358143615,0.9980459514926581,2.7550199832392614,5.944723242838471,10.667520246641388,,,,,,ZnAuO4-rutile,"(0, 0, 1)",1,51024953_ZnAuO4_ZnAuO4-rutile_7aingLwMMk_GOjPWjQHHF,Zn1Au1O4,41974,HO2,-293.16699308,73,1,2.620568420000009
41028,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,688,HCr16Ir12O42,2.71395929516787,0.9750572980799529,2.927360697188136,19.43291404790691,67.8257229515646,,,,,,CrIrO4-rutile,"(0, 0, 1)",1,69019397_CrIrO4_CrIrO4-rutile_DDCM8XVxIp_kRdSI9Pal2,Cr1Ir1O4,45866,HO2,-491.22203245,71,1,-1.333037719999968
20648,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,690,HAu18Ni15O62,1.8885353247087455,10.03071156844445,9.763427249035189,92.67969476853735,10.840139826829933,,,,,,NiAuO4-rutile,"(2, 1, 0)",1,NiAuO4_NiAuO4-rutile_BPgOJ5J9er_8ydc1RDMQB,Ni1Au1O4,28602,HO2,-405.50339736,96,1,5.613788889999992
75329,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,722,HO52Rb18Ta18,12.485874914392678,7.8358629000457425,10.201275853863729,38.78890349267669,86.56829840947046,,,,,,mp-1076534,"(3, 1, 0)",1,RbTaO3_mp-1076534_ohBuWZvlAO_ieUcQ5OzdR,Rb1Ta1O3,77051,HO2,-703.45759774,89,1,-4.317648779999988
15164,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,724,HO54W12Y12,1.924050572749002,0.9766851984296319,1.501203347931495,30.02324272114789,99.70725183833866,,,,,,mp-770639,"(1, 0, 0)",1,Y2W2O9_mp-770639_ayjUPdzX59_Kw3ZOwQq1B,Y8W8O36,38945,HO2,-627.08368647,79,1,1.5705502800000453
15653,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,761,HK24O74Ta24,3.7994851300966674,2.5182391415999703,1.519972949549,25.7316619472214,139.0765479163669,,,,,,mp-3614,"(3, 3, 1)",1,KTaO3_mp-3614_qYnnG6yF36_rrMICm21Ad,K1Ta1O3,79478,HO2,-979.40456105,123,1,-0.7209702999999514
37211,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,779,HBi16O26Pd8,11.389095168555757,0.9784784851316999,11.11376665027474,4.783137095697031,103.93664159493022,,,,,,mp-559264,"(1, 0, 0)",1,Bi2PdO4_mp-559264_v9VaKs0oxp_jjSRWI2lhR,Bi8Pd4O16,29916,HO2,-275.48387472,51,1,1.577472690000004
36356,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,783,HBi16K48O46,1.955803063013876,1.0780958890578103,1.481184730949651,33.04202665813117,98.44386342406847,,,,,,mp-29524,"(1, 0, 0)",1,K3BiO3_mp-29524_EoIf8yrD52_lnYbImE5Hz,K24Bi8O24,3453,HO2,-483.11607672,111,1,2.422852889999969
2190,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,829,HCr40O62Sr4,1.9302976338506002,0.9773090723457153,1.5018343833827765,29.896490602875385,100.11225547757302,,,,,,mp-19505,"(1, 0, 0)",1,SrCr10O15_mp-19505_VNzOrdMLWm_e9fTq6vmKO,Sr4Cr40O60,3447,HO2,-795.78630456,107,1,2.059372469999996
34059,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,844,HBa12O18Zn12,4.186531432749413,0.9745211435565417,4.160641970751359,13.404298844444844,84.80976342257013,,,,,,mp-4236,"(1, 0, 0)",1,BaZnO2_mp-4236_nKLKrD4UdJ_hUxHjBDHKz,Ba3Zn3O6,24149,HO2,-197.56593995,43,1,-1.8387068300000105
19973,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,879,HCo12Ir16O58,1.972184524712984,1.0634162445313002,1.38280235543307,31.09029377865065,106.72829897804282,,,,,,CoIrO4-rutile,"(0, 0, 1)",1,CoIrO4_CoIrO4-rutile_T1DzFgZxOC_dZLFNUbLVF,Co1Ir1O4,28629,HO2,-543.69600476,87,1,0.5215080199999669
2996,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,908,HFe8O46Re16,17.503221179676924,0.9756440711330008,16.846190685503174,2.406726100057055,131.1176748298039,,,,,,mp-1224752,"(1, 0, 0)",1,Fe-ReO3-2_mp-1224752_RKRFQYlZBd_SjD9Jt11Pd,Fe4Re8O24,13119,HO2,-562.26128866,71,1,-0.0927600199999894
32538,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,913,HAl24Ca20O58,1.93200502583582,0.9761158135198064,1.5080632929904105,29.8498608707505,99.88838190910457,,,,,,mp-17694,"(1, 0, 0)",1,Ca5Al6O14_mp-17694_KKS0OqlJ7P_wdNsfU5DmO,Ca20Al24O56,21843,HO2,-706.93438722,103,1,-0.244445140000014
70322,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,944,HCo38Ni7O86,3.5341942594318154,3.0201504813934674,1.4581605304502718,57.779113379832474,98.11293277373852,,,,,,mp-773511,"(2, 0, 1)",1,Co5NiO12_mp-773511_S7nvlQoB77_3Iv4C5FHj9,Co10Ni2O24,77858,HO2,-720.59397144,132,1,-0.6514700900000641
73756,is2res_total_train_val_test_lmdbs/data/oc22/is2re-total/train/data.0012.lmdb,953,HCu40O64,13.486620203345124,12.643103254519389,1.4999073336495214,53.101472092206485,121.45457736999431,,,,,,mp-755040,"(0, 1, 2)",1,Cu2O3_mp-755040_l992nlamVp_nbMH1eAA5H,Cu8O12,79854,HO2,-499.59501658,105,1,2.268634170000009
